,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
2628,어린이집,보령오천어린이집,충청남도 보령시 오천면 솟재길 229,충청남도 보령시 오천면 소성리 260-2,36.4323339,126.5236822,보령시청,보령경찰서,Y,2,,2021-07-01,4510000,충청남도 보령시
2629,어린이집,예일어린이집,충청남도 보령시 대청로 151,충청남도 보령시 동대동 701-7,36.3555511,126.6099901,보령시청,보령경찰서,Y,2,,2021-07-01,4510000,충청남도 보령시
2630,어린이집,포키즈 어린이집,충청남도 보령시 대천로 143,충청남도 보령시 죽정동 437-7,36.3581243,126.606769,보령시청,보령경찰서,Y,2,,2021-07-01,4510000,충청남도 보령시
2631,어린이집,샛별 어린이집,충청남도 보령시 지장골길 110-16,충청남도 보령시 죽정동 674-5,36.3605573,126.6017169,보령시청,보령경찰서,Y,5,,2021-07-01,4510000,충청남도 보령시
2632,특수학교,함평영화학교,전라남도 함평군 함평읍 한나리길 10-25,전라남도 함평군 함평읍 진양리 744-1,35.10429578,126.494334,전라남도 함평군청,함평경찰서,N,0,5,2021-07-05,4960000,전라남도 함평군
2633,어린이집,동명어린이집,충청북도 청주시 서원구 안뜸로53번길 1 (분평동),충청북도 청주시 서원구 분평동 249-7,36.612207,127.483188,청주시,상당,Y,4,4~8,2020-06-30,6430000,충청북도
2634,유치원,쌍봉초교병설유치원,전라남도 여수시 흥국로 47,전라남도 여수시 학동 238,34.764001,127.6679598,전라남도 여수시청,여수경찰서,Y,,24,2019-06-26,4810000,전라남도 여수시
2635,유치원,도원초교병설유치원,전라남도 여수시 선원4길 38,전라남도 여수시 선원동 1325-1,34.764967,127.650809,전라남도 여수시청,여수경찰서,Y,,12,2019-06-26,4810000,전라남도 여수시
2636,유치원,소호초교병설유치원,전라남도 여수시 소호로 499,전라남도 여수시 소호동 153,34.747043,127.653537,전라남도 여수시청,여수경찰서,Y,,32,2019-06-26,4810000,전라남도 여수시
2637,유치원,여천초교병설유치원,전라남도 여수시 주동1길 30,전라남도 여수시 주삼동 793,34.787928,127.654704,전라남도 여수시청,여수경찰서,Y,,7,2019-06-26,4810000,전라남도 여수시
2638,어린이집,영광예능어린이집,울산광역시 중구 함월22길 11-6 (성안동),울산광역시 중구 성안동 387-20,35.578198,129.316675,울산광역시 중구,울산중부경찰서,N,,6,2021-01-27,3690000,울산광역시 중구
2639,어린이집,꽃초롱어린이집,울산광역시 중구 다운5길 16-2 (다운동),울산광역시 중구 다운동770-5,35.56360068,129.2679972,울산광역시 중구,울산중부경찰서,N,,5,2021-01-27,3690000,울산광역시 중구
2640,유치원,지행초등학교 병설유치원,경기도 동두천시 행선로 40,경기도 동두천시 지행동 322-10,37.89193258,127.0616545,동두천시청 교통행정과,동두천경찰서,Y,4,16,2021-02-24,3920000,경기도 동두천시
2641,초등학교,감천초등학교,대구광역시 달서구 구마로12길 60,대구광역시 달서구 월성동 269,35.83526704,128.5330982,대구광역시 달서구청,대구광역시 달서경찰서,Y,2,15,2021-03-15,3470000,대구광역시 달서구
2642,초등학교,송현초등학교,대구광역시 달서구 송현로 128,대구광역시 달서구 송현동 1908,35.8286873655,128.5448304,대구광역시 달서구청,대구광역시 달서경찰서,Y,9,20,2021-03-15,3470000,대구광역시 달서구
2643,초등학교,신탄진초교,대전광역시 대덕구 석봉로3번길 50,대전광역시 대덕구 석봉동 308-7,36.4489848,127.4225049,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,10,8,2020-10-14,3680000,대전광역시 대덕구
2644,초등학교,감삼초등학교,대구광역시 달서구 당산로 123,대구광역시 달서구 감삼동 196-1,35.8491799778,128.5451459147,대구광역시 달서구청,대구광역시 성서경찰서,Y,3,6,2021-03-15,3470000,대구광역시 달서구
2645,초등학교,삼우초등학교,전라북도 완주군 고산면 천호로 27-16,전라북도 완주군 고산면 어우리 168-7,35.96730203,127.180539,전라북도 완주군,완주경찰서,Y,3,10,2021-04-05,4720000,전라북도 완주군
2646,초등학교,구이초등학교,전라북도 완주군 구이면 구이로 1357,전라북도 완주군 구이면 항가리 86-1,35.72091076,127.1186556,전라북도 완주군,완주경찰서,Y,4,10,2021-04-05,4720000,전라북도 완주군
2647,초등학교,화산초등학교,전라북도 완주군 화산면 화산로 830,전라북도 완주군 화산면 화평리 589,36.03522807,127.2040575,전라북도 완주군,완주경찰서,Y,3,8,2021-04-05,4720000,전라북도 완주군
2648,초등학교,동상초등학교,전라북도 완주군 동상면 대아저수로 1525,전라북도 완주군 동상면 신월리 286,35.95778123,127.2937472,전라북도 완주군,완주경찰서,Y,4,9,2021-04-05,4720000,전라북도 완주군
2649,초등학교,청명초등학교,전라북도 완주군 구이면 구이로 1712,전라북도 완주군 구이면 덕천리 196-1,35.75168098,127.1250211,전라북도 완주군,완주경찰서,Y,5,11,2021-04-05,4720000,전라북도 완주군
2650,초등학교,소양서초등학교,전라북도 완주군 소양면 명덕로 38,전라북도 완주군 소양면 명덕리 1000,35.85989306,127.2106565,전라북도 완주군,완주경찰서,Y,2,11,2021-04-05,4720000,전라북도 완주군
2651,초등학교,대덕초등학교,전라북도 완주군 구이면 구이로 641,전라북도 완주군 구이면 계곡리 614-1,35.66076341,127.1106106,전라북도 완주군,완주경찰서,Y,3,11,2021-04-05,4720000,전라북도 완주군
2652,초등학교,태봉초등학교,전라북도 완주군 구이면 덕평로 289,전라북도 완주군 구이면 평촌리 1111-1,35.74559638,127.1496079,전라북도 완주군,완주경찰서,Y,4,8,2021-04-05,4720000,전라북도 완주군
2653,초등학교,간중초등학교,전라북도 완주군 용진읍 간중길 39,전라북도 완주군 용진읍 간중리 616-1,35.89126772,127.1817885,전라북도 완주군,완주경찰서,Y,3,9,2021-04-05,4720000,전라북도 완주군
2654,초등학교,봉성초등학교,전라북도 완주군 봉동읍 신덕성덕길 58-17,전라북도 완주군 봉동읍 성덕리 15-1,35.92298602,127.1549097,전라북도 완주군,완주경찰서,Y,3,6,2021-04-05,4720000,전라북도 완주군
2655,초등학교,이서초등학교,전라북도 완주군 이서면 이서로 76,전라북도 완주군 이서면 상개리 539,35.8200005,127.0248728,전라북도 완주군,완주경찰서,Y,2,13,2021-04-05,4720000,전라북도 완주군
2656,초등학교,비봉초등학교,전라북도 완주군 비봉면 비봉소농길 40,전라북도 완주군 비봉면 소농리 513-2,35.99799159,127.1395027,전라북도 완주군,완주경찰서,Y,3,10,2021-04-05,4720000,전라북도 완주군
2657,초등학교,용진초등학교,전라북도 완주군 용진읍 상삼1길 52,전라북도 완주군 용진읍 상삼리 1088,35.85751045,127.1769597,전라북도 완주군,완주경찰서,Y,2,7,2021-04-05,4720000,전라북도 완주군
2658,초등학교,송광초등학교,전라북도 완주군 소양면 송광새터길 16-3,전라북도 완주군 소양면 대흥리 774-5,35.88561043,127.2452285,전라북도 완주군,완주경찰서,Y,3,9,2021-04-05,4720000,전라북도 완주군
2659,초등학교,이성초등학교,전라북도 완주군 이서면 대문안1길 23,전라북도 완주군 이서면 이성리 636-2,35.797509,127.0450437,전라북도 완주군,완주경찰서,Y,3,4,2021-04-05,4720000,전라북도 완주군
2660,초등학교,양화분교,전라북도 완주군 고산면 양화로 181-7,전라북도 완주군 고산면 양야리418-2,35.94573331,127.2053965,전라북도 완주군,완주경찰서,Y,1,8,2021-04-05,4720000,전라북도 완주군
2661,초등학교,가천초등학교,전라북도 완주군 경천면 경가천길 148-9,전라북도 완주군 경천면 가천리 351,36.03286111,127.2642334,전라북도 완주군,완주경찰서,Y,4,8,2021-04-05,4720000,전라북도 완주군
2662,특수학교,전북푸른학교,전라북도 완주군 고산면 대아저수로 157-11,전라북도 완주군 고산면 삼기리 18-1,35.99001187,127.2390174,전라북도 완주군,완주경찰서,Y,4,9,2021-04-05,4720000,전라북도 완주군
2663,유치원,명작유치원,전라북도 완주군 봉동읍 낙평남북로 68,전라북도 완주군 봉동읍 낙평리 166-5,35.932228,127.1627513,전라북도 완주군,완주경찰서,N,0,10,2021-04-05,4720000,전라북도 완주군
2664,유치원,무지개유치원,전라북도 완주군 봉동읍 낙평동서로 14,전라북도 완주군 봉동읍 낙평리 492,35.9299599,127.1620409,전라북도 완주군,완주경찰서,N,0,12,2021-04-05,4720000,전라북도 완주군
2665,초등학교,대창초등학교 (대창초 병설 포함),충청남도 보령시 웅천읍 방축길 90-43,충청남도 보령시 웅천읍 대창리 181,36.2318946,126.6060206,보령시청,보령경찰서,Y,7,,2021-07-01,4510000,충청남도 보령시
2666,유치원,상아유치원,충청남도 보령시 봉황로 91,충청남도 보령시 죽정동 727,36.3604085,126.5981754,보령시청,보령경찰서,Y,1,,2021-07-01,4510000,충청남도 보령시
2667,유치원,제일유치원,충청남도 보령시 대고로 20,충청남도 보령시 죽정동 544-2,36.3630652,126.6084982,보령시청,보령경찰서,Y,2,,2021-07-01,4510000,충청남도 보령시
2668,유치원,창미유치원,충청남도 보령시 주교면 토정로 218,충청남도 보령시 주교면 관창리 815-4,36.3666496,126.5706656,보령시청,보령경찰서,Y,2,,2021-07-01,4510000,충청남도 보령시
2669,어린이집,아이꿈터어린이집,충청남도 보령시 한내여중길 41,충청남도 보령시 동대동 60-1,36.347492,126.6182598,보령시청,보령경찰서,Y,4,,2021-07-01,4510000,충청남도 보령시
2670,어린이집,대한어린이집,충청남도 보령시 동현로 23,충청남도 보령시 동대동 576-3,36.3514496,126.6102537,보령시청,보령경찰서,Y,3,,2021-07-01,4510000,충청남도 보령시
2671,어린이집,우주어린이집,충청남도 보령시 동현로 18,충청남도 보령시 동대동 1512,36.3512299,126.6094418,보령시청,보령경찰서,Y,1,,2021-07-01,4510000,충청남도 보령시
2672,어린이집,흑포어린이집,충청남도 보령시 흑포1길 27,충청남도 보령시 신흑동 172-2,36.3179252,126.5364508,보령시청,보령경찰서,Y,2,,2021-07-01,4510000,충청남도 보령시
2673,어린이집,리라어린이집,충청남도 보령시 청룡재길 52,충청남도 보령시 신흑동 1290-1,36.3165632,126.5185837,보령시청,보령경찰서,Y,2,,2021-07-01,4510000,충청남도 보령시
2674,유치원,소화유치원,전라북도 남원시 남문로 498(쌍교동),전라북도 남원시 쌍교동 111,35.4054981016,127.3853494408,남원시청,남원경찰서,N,0,8.2,2020-10-28,4700000,전라북도 남원시
2675,유치원,여문초교병설유치원,전라남도 여수시 문수로 142-16,전라남도 여수시 문수동 12,34.755879,127.710188,전라남도 여수시청,여수경찰서,Y,,5,2019-06-26,4810000,전라남도 여수시
2676,유치원,남산초교병설유치원,전라남도 여수시 남산북10길 8,전라남도 여수시 남산동 765,34.737214,127.730153,전라남도 여수시청,여수경찰서,Y,,12,2019-06-26,4810000,전라남도 여수시
2677,유치원,북초교병설유치원,전라남도 여수시 망양로 306,전라남도 여수시 만흥동 313-1,34.777811,127.742841,전라남도 여수시청,여수경찰서,Y,,12,2019-06-26,4810000,전라남도 여수시
2678,유치원,한려초교병설유치원,전라남도 여수시 여문1로 80,전라남도 여수시 문수동 149,34.755958,127.703459,전라남도 여수시청,여수경찰서,Y,,12,2019-06-26,4810000,전라남도 여수시
2679,유치원,문수초교병설유치원,전라남도 여수시 허문정1길 48-5,전라남도 여수시 문수동 674-1,34.751313,127.694198,전라남도 여수시청,여수경찰서,Y,,6,2019-06-26,4810000,전라남도 여수시
2680,유치원,양지초교병설유치원,전라남도 여수시 양지1길 21,전라남도 여수시 미평동 762,34.772615,127.701325,전라남도 여수시청,여수경찰서,Y,,7,2019-06-26,4810000,전라남도 여수시
2681,유치원,신월초교병설유치원,전라남도 여수시 신월로 614,전라남도 여수시 신월동 9-22,34.727205,127.713956,전라남도 여수시청,여수경찰서,Y,,24,2019-06-26,4810000,전라남도 여수시
2682,유치원,좌수영초교병설유치원,전라남도 여수시,전라남도 여수시 문수동 493-3,34.752917,127.691783,전라남도 여수시청,여수경찰서,Y,,12,2019-06-26,4810000,전라남도 여수시
2683,초등학교,신봉초등학교,서울특별시 관악구 봉천동 양녕로6나길 1 신봉초등학교,서울특별시 관악구 봉천동 458,37.4855763474,126.9493909333,서울특별시 관악구청,서울관악경찰서,Y,10,5~8,2021-03-10,3200000,서울특별시 관악구
2684,초등학교,은천초등학교,서울특별시 관악구 봉천동 은천로 69 은천초등학교,서울특별시 관악구 봉천동 622-1,37.4865852,126.9426783,서울특별시 관악구청,서울관악경찰서,Y,5,6~20,2021-03-10,3200000,서울특별시 관악구
2685,초등학교,봉천초등학교,서울특별시 관악구 봉천동 행운1라길 17 봉천초등학교,서울특별시 관악구 봉천동 28-6,37.4832696026,126.9581884466,서울특별시 관악구청,서울관악경찰서,Y,5,6~12,2021-03-10,3200000,서울특별시 관악구
2686,초등학교,원신초등학교,서울특별시 관악구 신림동 광신길 177 원신초등학교,서울특별시 관악구 신림동 336,37.4671982441,126.9272408943,서울특별시 관악구청,서울관악경찰서,Y,3,4~12,2021-03-10,3200000,서울특별시 관악구
2687,초등학교,조원초등학교,서울특별시 관악구 신림동 조원로 67 조원초등학교,서울특별시 관악구 신림동 548-2,37.4841277659,126.9095137,서울특별시 관악구청,서울관악경찰서,Y,4,6~20,2021-03-10,3200000,서울특별시 관악구
2688,유치원,배꽃유치원,서울특별시 관악구 봉천동 봉천로29길 47 배꽃유치원,서울특별시 관악구 봉천동 935-2,37.48560816,126.941936,서울특별시 관악구청,서울관악경찰서,Y,1,6,2021-03-10,3200000,서울특별시 관악구
2689,유치원,소슬유치원,서울특별시 관악구 봉천동 구암길 46 소슬유치원,서울특별시 관악구 봉천동 1712-7,37.489766,126.9484065,서울특별시 관악구청,서울관악경찰서,Y,1,12,2021-03-10,3200000,서울특별시 관악구
2690,유치원,예닮유치원,서울특별시 관악구 신림동 남부순환로172길 59-9,서울특별시 관악구 신림동 441-124,37.48223803,126.922468,서울특별시 관악구청,서울관악경찰서,Y,2,6,2021-03-10,3200000,서울특별시 관악구
2691,유치원,은아유치원,서울특별시 관악구 봉천동 남부순환로246길 25 은아유치원 A동,서울특별시 관악구 봉천동 1635-1,37.47545008,126.9644352,서울특별시 관악구청,서울관악경찰서,Y,2,6,2021-03-10,3200000,서울특별시 관악구
2692,초등학교,삼례중앙초등학교,전라북도 완주군 삼례읍 웃삼례길 17-10,전라북도 완주군 삼례읍 삼례리 205,35.91953622,127.0815022,전라북도 완주군,완주경찰서,Y,4,9,2021-04-05,4720000,전라북도 완주군
2693,초등학교,상관초등학교,전라북도 완주군 상관면 신리로 115,전라북도 완주군 상관면 신리 562,35.77230968,127.2059245,전라북도 완주군,완주경찰서,Y,3,9,2021-04-05,4720000,전라북도 완주군
2694,초등학교,고산초등학교,전라북도 완주군 고산면 고산로 153,전라북도 완주군 고산면 읍내리 148,35.97543366,127.2141305,전라북도 완주군,완주경찰서,Y,3,15,2021-04-05,4720000,전라북도 완주군
2695,초등학교,봉동초등학교,전라북도 완주군 봉동읍 봉동동서로 105,전라북도 완주군 봉동읍 장기리 357,35.93849221,127.1621833,전라북도 완주군,완주경찰서,Y,4,14,2021-04-05,4720000,전라북도 완주군
2696,초등학교,봉서초등학교,전라북도 완주군 봉동읍 원둔산6길 5,전라북도 완주군 봉동읍 둔산리 954,35.96231487,127.1251483,전라북도 완주군,완주경찰서,Y,4,9,2021-04-05,4720000,전라북도 완주군
2697,초등학교,삼례동초등학교,전라북도 완주군 삼례읍 구와로 13,전라북도 완주군 삼례읍 석전리 832,35.92054072,127.1062068,전라북도 완주군,완주경찰서,Y,5,7,2021-04-05,4720000,전라북도 완주군
2698,초등학교,동양초등학교,전라북도 완주군 소양면 전진로 1059,전라북도 완주군 소양면 화심리 543-4,35.844004,127.2712303,전라북도 완주군,완주경찰서,Y,3,22,2021-04-05,4720000,전라북도 완주군
2699,초등학교,산서초등학교,전라북도 장수군 산서면 동백로 7,전라북도 장수군 산서면 동화리 208,35.58785729,127.395292,장수군청,장수경찰서,Y,3,6,2020-11-13,4750000,전라북도 장수군
2700,초등학교,번암초등학교,전라북도 장수군 번암면 동강길 21,전라북도 장수군 번암면 노단리 453,35.53434774,127.547005,장수군청,장수경찰서,Y,3,6,2020-11-13,4750000,전라북도 장수군
2701,초등학교,번암초등학교 동화분교,전라북도 장수군 번암면 지지로 610,전라북도 장수군 번암면 동화리 754,35.56820096,127.5570907,장수군청,장수경찰서,Y,2,6,2020-11-13,4750000,전라북도 장수군
2702,초등학교,장계초등학교,전라북도 장수군 장계면 한들로 69,전라북도 장수군 장계면 장계리 250,35.7315414,127.5820129,장수군청,장수경찰서,Y,2,6,2020-11-13,4750000,전라북도 장수군
2703,초등학교,천천초등학교,전라북도 장수군 천천면 송탄로 22,전라북도 장수군 천천면 춘송리 833-1,35.73553715,127.533551,장수군청,장수경찰서,Y,2,6,2020-11-13,4750000,전라북도 장수군
2704,초등학교,계남초등학교,전라북도 장수군 계남면 조곡길 1,전라북도 장수군 계남면 화음리 948-1,35.70216953,127.5778481,장수군청,장수경찰서,Y,3,6,2020-11-13,4750000,전라북도 장수군
2705,초등학교,계북초등학교,전라북도 장수군 계북면 문성길 7,전라북도 장수군 계북면 어전리 739,35.78718451,127.6175041,장수군청,장수경찰서,Y,3,6,2020-11-13,4750000,전라북도 장수군
2706,유치원,한사랑유치원,전라북도 장수군 장수읍 장천로 237,전라북도 장수군 장수읍 장수리 422,35.65324364,127.5196233,장수군청,장수경찰서,Y,4,9,2020-11-13,4750000,전라북도 장수군
2707,어린이집,장수어린이집,전라북도 장수군 장수읍 덕산로 14-3,전라북도 장수군 장수읍 장수리 639-4,35.645351,127.519093,장수군청,장수경찰서,Y,2,6,2020-11-13,4750000,전라북도 장수군
2708,어린이집,승예어린이집,전라북도 장수군 장수읍 신천로 50,전라북도 장수군 장수읍 노하리 448-1,35.65040902,127.5173479,장수군청,장수경찰서,Y,2,6,2020-11-13,4750000,전라북도 장수군
2709,어린이집,산서어린이집,전라북도 장수군 산서면 보산로 1847-3,전라북도 장수군 산서면 동화리 106-1,35.58298813,127.397091,장수군청,장수경찰서,Y,2,6,2020-11-13,4750000,전라북도 장수군
2710,어린이집,장계어린이집,전라북도 장수군 장계면 한들4길 16,전라북도 장수군 장계면 장계리 748-2,35.7324003947,127.587333,장수군청,장수경찰서,Y,2,12,2020-11-13,4750000,전라북도 장수군
2711,어린이집,꿈나무어린이집,전라북도 장수군 장계면 방천길 5,전라북도 장수군 장계면 장계리 527-28,35.730431,127.588044,장수군청,장수경찰서,Y,2,6,2020-11-13,4750000,전라북도 장수군
2712,초등학교,용정초교,대전광역시 대덕구 대청로65,대전광역시 대덕구 신탄진동 50,36.45422416,127.4360311,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,8,10,2020-10-14,3680000,대전광역시 대덕구
2713,초등학교,월성초등학교,대구광역시 달서구 학산로7길 26,대구광역시 달서구 월성동 280,35.8310902,128.5318969,대구광역시 달서구청,대구광역시 달서경찰서,Y,1,20,2021-03-15,3470000,대구광역시 달서구
2714,초등학교,월성초등학교,대구광역시 달서구 월성로 42(월성동),대구광역시 달서구 월성동 273-4,35.83161796,128.5307715,대구광역시 달서구청,대구광역시 달서경찰서,Y,1,,2021-03-15,3470000,대구광역시 달서구
2715,초등학교,대남초등학교,대구광역시 달서구 월배로68길 91,대구광역시 달서구 송현동 1961,35.82418641,128.5517497,대구광역시 달서구청,대구광역시 달서경찰서,Y,7,10,2021-03-15,3470000,대구광역시 달서구
2716,초등학교,대곡초등학교,대구광역시 달서구 도원남로 60,대구광역시 달서구 도원동 1458,35.8032985992,128.5357486,대구광역시 달서구청,대구광역시 달서경찰서,Y,4,25,2021-03-15,3470000,대구광역시 달서구
2717,초등학교,청완초등학교,전라북도 완주군 봉동읍 삼봉로 541,전라북도 완주군 봉동읍 구미리 974,35.927846,127.1268005,전라북도 완주군,완주경찰서,Y,4,26,2021-04-05,4720000,전라북도 완주군
2718,초등학교,소양초등학교,전라북도 완주군 소양면 소양로 244,전라북도 완주군 소양면 황운리 636-2,35.856024,127.2348879,전라북도 완주군,완주경찰서,Y,7,13,2021-04-05,4720000,전라북도 완주군
2719,초등학교,운주초등학교,전라북도 완주군 운주면 운주로107,전라북도 완주군 운주면 장선리 507-2,36.09215576,127.2779163,전라북도 완주군,완주경찰서,Y,4,10,2021-04-05,4720000,전라북도 완주군
2720,초등학교,남관초등학교,전라북도 완주군 상관면 마자길 7,전라북도 완주군 상관면 용암리 405,35.7233129,127.2336356,전라북도 완주군,완주경찰서,Y,6,20,2021-04-05,4720000,전라북도 완주군
2721,초등학교,삼례초등학교,전라북도 완주군 삼례읍 후정로 30,전라북도 완주군 삼례읍 후정리 37-2,35.91076961,127.0688176,전라북도 완주군,완주경찰서,Y,4,9,2021-04-05,4720000,전라북도 완주군
2722,초등학교,중원초교,대전광역시 대덕구 중리로64번길 45,대전광역시 대덕구 중리동 371-5,36.36581285,127.4280272,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,14,7,2020-10-14,3680000,대전광역시 대덕구
2723,초등학교,화정초교,대전광역시 대덕구 한밭대로1024번길 20,대전광역시 대덕구 오정동 93-1,36.35735883,127.4119948,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,9,11,2020-10-14,3680000,대전광역시 대덕구
2724,초등학교,동도초교,대전광역시 대덕구 한남로150번길 27,대전광역시 대덕구 오정동 316,36.34772385,127.4128492,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,5,8,2020-10-14,3680000,대전광역시 대덕구
2725,초등학교,동산초교,대전광역시 대덕구 동산초교로63번길 50,대전광역시 대덕구 오정동 230,36.35034457,127.4210846,대전광역시 대덕구청,대전광역시 대덕경찰서,Y,4,8,2020-10-14,3680000,대전광역시 대덕구
2726,초등학교,내손ㆍ내동초등학교,경기도 의왕시 내손순환로 175 (내손동),경기도 의왕시 내손동 647-1번지,37.3888606,126.9819821,경기도 의왕시청,의왕경찰서,Y,,20~25,2020-11-03,4030000,경기도 의왕시
2727,초등학교,갈뫼초등학교,경기도 의왕시 갈미로 27,경기도 의왕시 내손동 780번지,37.37679437,126.972229,경기도 의왕시청,의왕경찰서,Y,,16~25,2020-11-03,4030000,경기도 의왕시
2728,초등학교,덕장초등학교,경기도 의왕시 덕장로 33 (청계동),경기도 의왕시 포일동 70-2,37.39221591,126.9970774,경기도 의왕시청,의왕경찰서,Y,,8~20,2020-11-03,4030000,경기도 의왕시
2729,초등학교,포일초등학교,경기도 의왕시 포일세거리로 51 (포일동),경기도 의왕시 포일동 435번지,37.39958183,126.9856387,경기도 의왕시청,의왕경찰서,Y,,20~22,2020-11-03,4030000,경기도 의왕시
2730,유치원,한우리유치원,경기도 의왕시 현충탑길 3,경기도 의왕시 왕곡동 296-2,37.34671211,126.978155,경기도 의왕시청,의왕경찰서,Y,,10,2020-11-03,4030000,경기도 의왕시
2731,유치원,자연유치원,경기도 의왕시 위인로 25,경기도 의왕시 왕곡동 602-1,37.34381453,126.9788894,경기도 의왕시청,의왕경찰서,Y,,12,2020-11-03,4030000,경기도 의왕시
2732,어린이집,꿈나무어린이집,경기도 의왕시 모락로 105-8,경기도 의왕시 오전동 19,37.36777887,126.9659221,경기도 의왕시청,의왕경찰서,Y,,8,2020-11-03,4030000,경기도 의왕시
2733,어린이집,리틀훼밀리ㆍ숲속어린이집,경기도 의왕시 왕곡로 200,경기도 의왕시 왕곡동 19-1,37.3459205,126.9964021,경기도 의왕시청,의왕경찰서,Y,,12,2020-11-03,4030000,경기도 의왕시
2734,어린이집,시립왕곡어린이집,경기도 의왕시 왕곡로 47-18,경기도 의왕시 왕곡동 591,37.3476122,126.9798386,경기도 의왕시청,의왕경찰서,N,,8,2020-11-03,4030000,경기도 의왕시
2735,어린이집,지구촌어린이집,경기도 의왕시 묵배미길 3,경기도 의왕시 오전동 468-1,37.35404051,126.9863382,경기도 의왕시청,의왕경찰서,N,,8,2020-11-03,4030000,경기도 의왕시
2736,초등학교,백운호수초등학교,경기도 의왕시 백운중앙로 57,경기도 의왕시 학의동 706-3,37.37067771,127.0060015,경기도 의왕시청,의왕경찰서,N,,11,2020-11-03,4030000,경기도 의왕시
2737,초등학교,교룡초등학교,전라북도 남원시 광천남길 654(향교동),전라북도 남원시 향교동 740-2,35.4166557062,127.3782082898,남원시청,남원경찰서,Y,10,14,2020-10-28,4700000,전라북도 남원시
2738,초등학교,금지동초등학교,전라북도 남원시 금지면 금지순환길 888-10,전라북도 남원시 금지면 옹정리 815-1,35.3564771054,127.2986503538,남원시청,남원경찰서,Y,6,7,2020-10-28,4700000,전라북도 남원시
2739,초등학교,금지초등학교,전라북도 남원시 금지면 택내길 36-37,전라북도 남원시 금지면 택내리 37-2,35.3334118,127.2934944050,남원시청,남원경찰서,Y,4,7,2020-10-28,4700000,전라북도 남원시
2740,초등학교,남원초등학교,전라북도 남원시 가방뜰길 18(금동),전라북도 남원시 금동 343-1,35.4024233200,127.3746726131,남원시청,남원경찰서,Y,19,8,2020-10-28,4700000,전라북도 남원시
2741,초등학교,노암초등학교,전라북도 남원시 여수길 14(노암동),전라북도 남원시 노암동 270,35.3959492779,127.3764888457,남원시청,남원경찰서,Y,16,8,2020-10-28,4700000,전라북도 남원시
2742,초등학교,대강초등학교,전라북도 남원시 대강면 섬진로 852,전라북도 남원시 대강면 사석리 732-4,35.3463033247,127.2291510140,남원시청,남원경찰서,Y,9,6.8,2020-10-28,4700000,전라북도 남원시
2743,초등학교,대산초등학교,전라북도 남원시 대산면 운교1길 10,전라북도 남원시 대산면 운교리 178,35.4320708340,127.3270161701,남원시청,남원경찰서,Y,6,7,2020-10-28,4700000,전라북도 남원시
2744,초등학교,덕과초등학교,전라북도 남원시 덕과면 덕오로 289,전라북도 남원시 덕과면 고정리 505-2,35.5142174573,127.3537633106,남원시청,남원경찰서,Y,6,16,2020-10-28,4700000,전라북도 남원시
2745,초등학교,도통초등학교,전라북도 남원시 대교2길 22(도통동),전라북도 남원시 도통동 613,35.413763,127.3947577303,남원시청,남원경찰서,Y,14,8,2020-10-28,4700000,전라북도 남원시
2746,유치원,딩동댕어린이집,전라북도 남원시 칠승리길 5(신정동),전라북도 남원시 신정동 159-1,35.4054173,127.3642780235,남원시청,남원경찰서,Y,2,6.5,2020-10-28,4700000,전라북도 남원시
2747,초등학교,보절초등학교,전라북도 남원시 보절면 신흥2길 5,전라북도 남원시 보절면 신파리 856-1,35.5142790546,127.4006480865,남원시청,남원경찰서,Y,9,8,2020-10-28,4700000,전라북도 남원시
2748,초등학교,사매초등학교,전라북도 남원시 사매면 오신2길 7,전라북도 남원시 사매면 오신리 618,35.4995326330,127.3604016211,남원시청,남원경찰서,Y,8,16,2020-10-28,4700000,전라북도 남원시
2749,초등학교,산내초등학교,전라북도 남원시 산내면 대정길 99,전라북도 남원시 산내면 대정리 649,35.4199210419,127.6275656229,남원시청,남원경찰서,Y,8,6,2020-10-28,4700000,전라북도 남원시
2750,초등학교,산동초등학교,전라북도 남원시 산동면 요천로 2929,전라북도 남원시 산동면 태평리 138,35.4923123184,127.4767196659,남원시청,남원경찰서,Y,9,12.4,2020-10-28,4700000,전라북도 남원시
2751,초등학교,서원초등학교,전라북도 남원시 대산면 남문로 109,전라북도 남원시 대산면 수덕리 20,35.4046547992,127.3434735446,남원시청,남원경찰서,Y,7,5.6,2020-10-28,4700000,전라북도 남원시
2752,어린이집,남양영재어린이집,경기도 화성시 남양읍 화성로1155번길 11-10,경기도 화성시 남양읍 남양리 176-4번지,37.2112806010,126.8095990183,화성시 교통행정과,화성서부경찰서,Y,,5,2020-09-11,5530000,경기도 화성시
2753,초등학교,상원초등학교,대구광역시 달서구 월곡로20길 15,대구광역시 달서구 상인동 1588,35.8063665143,128.5506746473,대구광역시 달서구청,대구광역시 달서경찰서,Y,4,8,2021-03-15,3470000,대구광역시 달서구
